date,ym,vietnam_net_body_count,vietnam_net_epu_count,vietnam_net_ratio,vietnam_tuoi_tre_body_count,vietnam_tuoi_tre_epu_count,vietnam_tuoi_tre_ratio,vietnam_dan_tri_body_count,vietnam_dan_tri_epu_count,vietnam_dan_tri_ratio,vietnam_news_body_count,vietnam_news_epu_count,vietnam_news_ratio,news_total,vietnam_net_weights,vietnam_tuoi_tre_weights,vietnam_dan_tri_weights,vietnam_news_weights,vietnam_net_z_score,vietnam_tuoi_tre_z_score,vietnam_dan_tri_z_score,vietnam_news_z_score,z_score_unweighted,z_score_weighted,epu_weighted,epu_unweighted
2017-02-01,2017-2,178,0.0,0.0,180,1.0,0.005555555555555556,0.0,0.0,0.0,293.0,12.0,0.040955631399317405,651.0,0.27342549923195086,0.2764976958525346,0.0,0.4500768049155146,,0.4992308013701842,,1.2095399444398047,0.8543853729049945,0.6824220398886266,65.41836906197342,52.42525436230398
2017-03-01,2017-3,211,0.0,0.0,190,2.0,0.010526315789473684,0.0,0.0,0.0,312.0,20.0,0.0641025641025641,713.0,0.2959326788218794,0.2664796633941094,0.0,0.4375876577840112,,0.9459109920698227,,1.8931367720131558,1.4195238820414893,1.080479328697575,103.57695290748077,87.1022643287521
2017-04-01,2017-4,213,0.0,0.0,185,3.0,0.016216216216216217,0.0,0.0,0.0,282.0,16.0,0.05673758865248227,680.0,0.31323529411764706,0.27205882352941174,0.0,0.4147058823529412,,1.4572142310264837,,1.6756274407605805,1.566420835893532,1.0913405456387988,104.61813132317072,96.11589028135525
2017-05-01,2017-5,264,0.0,0.0,196,3.0,0.015306122448979591,0.0,0.0,0.0,293.0,24.0,0.08191126279863481,753.0,0.350597609561753,0.2602921646746348,0.0,0.3891102257636122,,1.3754317996933647,,2.4190798888796095,1.897255844286487,1.2993028422066732,124.55382136927926,116.41599140315226
2017-06-01,2017-6,301,0.0,0.0,202,7.0,0.034653465346534656,0.0,0.0,0.0,294.0,15.0,0.05102040816326531,797.0,0.37766624843161856,0.2534504391468005,0.0,0.36888331242158096,,3.114013909536793,,1.506782328745165,2.310398119140979,1.345075049407165,128.94163853871237,141.76648256784134
2017-07-01,2017-7,216,0.0,0.0,191,4.0,0.020942408376963352,0.0,0.0,0.0,300.0,23.0,0.07666666666666666,707.0,0.3055162659123055,0.27015558698727016,0.0,0.4243281471004243,,1.8819171569975532,,2.264191579327734,2.0730543681626434,1.4691706517466097,140.83769616623945,127.20302337139488
2017-08-01,2017-8,276,0.0,0.0,173,2.0,0.011560693641618497,0.0,0.0,0.0,337.0,19.0,0.05637982195845697,786.0,0.3511450381679389,0.22010178117048346,0.0,0.4287531806615776,,1.038861783198071,,1.665061540726111,1.351961661962091,0.942555760455427,90.35531825587772,82.95663322916835
2017-09-01,2017-9,187,0.0,0.0,181,2.0,0.011049723756906077,0.0,0.0,0.0,308.0,15.0,0.048701298701298704,676.0,0.27662721893491127,0.2677514792899408,0.0,0.4556213017751479,,0.992945240294289,,1.438292222893112,1.2156187315937006,0.9211791318703326,88.30611102583477,74.59060423131518
2017-10-01,2017-10,276,0.0,0.0,202,5.0,0.024752475247524754,0.0,0.0,0.0,350.0,22.0,0.06285714285714286,828.0,0.3333333333333333,0.24396135265700483,0.0,0.4227053140096618,,2.2242956496691377,,1.8563558290140432,2.0403257393415903,1.3273336490194212,127.24091170047737,125.19478827598445
2017-11-01,2017-11,336,0.0,0.0,202,7.0,0.034653465346534656,0.0,0.0,0.0,380.0,20.0,0.05263157894736842,918.0,0.3660130718954248,0.22004357298474944,0.0,0.4139433551198257,,3.114013909536793,,1.5543649286002752,2.334189419068534,1.3286377806040703,127.36592841494908,143.226321406223
2017-12-01,2017-12,260,0.0,0.0,182,2.0,0.01098901098901099,0.0,0.0,0.0,339.0,15.0,0.04424778761061947,781.0,0.33290653008962867,0.2330345710627401,0.0,0.43405889884763127,,0.9874894972157491,,1.3067669753719129,1.147128236293831,0.7973330257930151,76.4339706190324,70.38801398180361
2018-01-01,2018-1,232,0.0,0.0,216,7.0,0.032407407407407406,0.0,0.0,0.0,370.0,41.0,0.11081081081081082,818.0,0.28361858190709044,0.26405867970660146,0.0,0.45232273838630804,,2.912179674659408,,3.272568322647607,3.0923739986535077,2.249243385215216,215.61705994757358,189.74867618761584
2018-02-01,2018-2,148,0.0,0.0,160,1.0,0.00625,0.0,0.0,0.0,250.0,11.0,0.044,558.0,0.26523297491039427,0.2867383512544803,0.0,0.44802867383512546,,0.5616346515414573,,1.2994490803098302,0.9305418659256437,0.7432326421578687,71.24779746492975,57.098231738278464
2018-03-01,2018-3,286,0.0,0.0,213,2.0,0.009389671361502348,0.0,0.0,0.0,362.0,27.0,0.07458563535911603,861.0,0.3321718931475029,0.24738675958188153,0.0,0.42044134727061555,,0.8437703685129875,,2.2027326198119925,1.52325149416249,1.1348574876483248,108.78975417007096,93.46701099025955
