date,ym,lao_pasaxon_body_count,lao_pasaxon_epu_count,lao_pasaxon_ratio,lao_kosmo_body_count,lao_kosmo_epu_count,lao_kosmo_ratio,lao_kpl_body_count,lao_kpl_epu_count,lao_kpl_ratio,lao_the_tian_times_body_count,lao_the_tian_times_epu_count,lao_the_tian_times_ratio,news_total,lao_pasaxon_weights,lao_kosmo_weights,lao_kpl_weights,lao_the_tian_times_weights,lao_pasaxon_z_score,lao_kosmo_z_score,lao_kpl_z_score,lao_the_tian_times_z_score,z_score_unweighted,z_score_weighted,epu_weighted,epu_unweighted
2022-05-01,2022-5,0.0,0.0,0.0,1334.0,0.0,0.0,54,0.0,0.0,129.0,6.0,0.046511627906976744,1517.0,0.0,0.8793671720500988,0.035596572181938034,0.08503625576796309,,,0.0,0.36482362061253293,0.18241181030626646,0.03102323471260168,4.6249865122641,29.19012832634444
2022-06-01,2022-6,0.0,0.0,0.0,1345.0,0.0,0.0,135,1.0,0.007407407407407408,98.0,1.0,0.01020408163265306,1578.0,0.0,0.8523447401774398,0.08555133079847908,0.062103929024081114,,,0.48143217002262645,0.08003783513438222,0.2807350025785043,0.046157826867062116,6.881272332600063,44.924123811963845
2022-07-01,2022-7,0.0,0.0,0.0,1618.0,0.0,0.0,86,1.0,0.011627906976744186,127.0,2.0,0.015748031496062992,1831.0,0.0,0.8836701256144184,0.04696886947023485,0.0693610049153468,,,0.7557365459657508,0.12352295816014895,0.43962975206294985,0.04406376768945576,6.56908710942673,70.35097594421299
2022-08-01,2022-8,0.0,0.0,0.0,1663.0,0.0,0.0,89,0.0,0.0,131.0,1.0,0.007633587786259542,1883.0,0.0,0.8831651619755709,0.04726500265533723,0.06956983536909188,,,0.0,0.059875632390606545,0.029937816195303273,0.0041655378880347625,0.6210041192339033,4.790746252033629
2022-09-01,2022-9,0.0,0.0,0.0,1474.0,0.0,0.0,84,1.0,0.011904761904761904,146.0,4.0,0.0273972602739726,1704.0,0.0,0.8650234741784038,0.04929577464788732,0.08568075117370892,,,0.7737302732506496,0.2148961052923139,0.4943131892714817,0.056554092914162205,8.431161977931467,79.1015965688459
2022-10-01,2022-10,0.0,0.0,0.0,1398.0,0.0,0.0,61,0.0,0.0,121.0,1.0,0.008264462809917356,1580.0,0.0,0.8848101265822785,0.03860759493670886,0.07658227848101266,,,0.0,0.06482403176173106,0.03241201588086553,0.0049643720526388975,0.7400954155173671,5.186675694350458
2022-11-01,2022-11,0.0,0.0,0.0,1469.0,0.0,0.0,68,1.0,0.014705882352941176,133.0,1.0,0.007518796992481203,1670.0,0.0,0.8796407185628743,0.0407185628742515,0.07964071856287425,,,0.955784455191979,0.05897524694112374,0.5073798510665514,0.04361500047678086,6.502184275953833,81.1925660842223
2022-12-01,2022-12,0.0,0.0,0.0,1623.0,0.0,0.0,98,2.0,0.02040816326530612,130.0,4.0,0.03076923076923077,1851.0,0.0,0.8768233387358185,0.05294435440302539,0.07023230686115613,,,1.3263947541439707,0.24134485671290642,0.7838698054284385,0.08717531997773471,12.996216636802096,125.4373835399446
2023-01-01,2023-1,0.0,0.0,0.0,1788.0,0.0,0.0,67,0.0,0.0,148.0,1.0,0.006756756756756757,2003.0,0.0,0.8926610084872691,0.03344982526210684,0.07388916625062407,,,0.0,0.05299802596736121,0.026499012983680605,0.003915979951657244,0.5837996787406092,4.240457831191929
2023-02-01,2023-2,0.0,0.0,0.0,1660.0,0.0,0.0,59,1.0,0.01694915254237288,175.0,6.0,0.03428571428571429,1894.0,0.0,0.8764519535374868,0.031151003167898626,0.09239704329461457,,,1.1015820839500774,0.2689271260515243,0.6852546050008008,0.059163458295708196,8.820169758938807,109.65665996410917
2023-03-01,2023-3,0.0,0.0,0.0,1747.0,0.0,0.0,61,0.0,0.0,208.0,8.0,0.038461538461538464,2016.0,0.0,0.8665674603174603,0.030257936507936508,0.10317460317460317,,,0.0,0.301681070891133,0.1508405354455665,0.031125824774481975,4.6402807798311105,24.13799073140021
2023-04-01,2023-4,0.0,0.0,0.0,1547.0,0.0,0.0,25,0.0,0.0,117.0,4.0,0.03418803418803419,1689.0,0.0,0.9159265837773831,0.014801657785671996,0.06927175843694494,,,0.0,0.26816095190322936,0.13408047595161468,0.018575980682461714,2.769332756702049,21.455991761244633
2023-05-01,2023-5,0.0,0.0,0.0,1839.0,0.0,0.0,66,1.0,0.015151515151515152,190.0,8.0,0.042105263157894736,2095.0,0.0,0.8778042959427208,0.031503579952267304,0.09069212410501193,,,0.9847476205008269,0.33026138287029294,0.6575045016855599,0.060975181717618246,9.09026397921956,105.21599860845915
2023-06-01,2023-6,0.0,0.0,0.0,1701.0,0.0,0.0,53,0.0,0.0,167.0,11.0,0.0658682634730539,1921.0,0.0,0.8854763144195731,0.027589796980739198,0.08693388859968766,,,0.0,0.5166514148195452,0.2583257074097726,0.04491451654079336,6.6959179186318805,41.33811586335605
2023-07-01,2023-7,0.0,0.0,0.0,1839.0,0.0,0.0,85,0.0,0.0,147.0,5.0,0.034013605442176874,2071.0,0.0,0.8879768227909223,0.04104297440849831,0.07098020280057943,,,0.0,0.26679278378127413,0.13339639189063707,0.018937005898525976,2.8231548926060843,21.346522415524
2023-08-01,2023-8,0.0,0.0,0.0,1607.0,0.0,0.0,61,0.0,0.0,145.0,9.0,0.06206896551724138,1813.0,0.0,0.8863761720904578,0.03364589078874793,0.07997793712079426,,,0.0,0.4868508316450008,0.2434254158225004,0.03893732520051027,5.804830010290656,38.95372297343206
2023-09-01,2023-9,81.0,0.0,0.0,1533.0,0.0,0.0,66,0.0,0.0,138.0,9.0,0.06521739130434782,1818.0,0.04455445544554455,0.8432343234323433,0.036303630363036306,0.07590759075907591,,,0.0,0.5115461636849646,0.2557730818424823,0.03883023684737356,5.788865131274456,40.929636457591656
2023-10-01,2023-10,315.0,0.0,0.0,1674.0,0.0,0.0,105,3.0,0.02857142857142857,85.0,6.0,0.07058823529411765,2179.0,0.1445617255621845,0.768242312987609,0.048187241854061494,0.03900871959614502,,,1.856952655801559,0.5536734948119617,1.2053130753067602,0.111079520843589,16.55988778893117,192.87809973791224
2023-11-01,2023-11,252.0,0.0,0.0,1728.0,0.0,0.0,118,1.0,0.00847457627118644,88.0,4.0,0.045454545454545456,2186.0,0.11527904849039342,0.7904849039341263,0.053979871912168347,0.04025617566331199,,,0.5507910419750387,0.3565321746895208,0.45366160833227975,0.044084251750106315,6.572140901370183,72.596399003558
2023-12-01,2023-12,140.0,0.0,0.0,1536.0,0.0,0.0,86,1.0,0.011627906976744186,79.0,6.0,0.0759493670886076,1841.0,0.07604562737642585,0.8343291689299294,0.046713742531233025,0.042911461162411735,,,0.7557365459657508,0.5957246463166678,0.6757305961412092,0.06086669745359659,9.07409099588816,108.13259723853263
2024-01-01,2024-1,101.0,0.0,0.0,1677.0,0.0,0.0,152,0.0,0.0,73.0,3.0,0.0410958904109589,2003.0,0.050424363454817774,0.8372441337993011,0.07588617074388418,0.036445332001997004,,,0.0,0.3223441579384709,0.16117207896923544,0.01174793985497173,1.7513990362218272,25.791277767797485
2024-02-01,2024-2,73.0,0.0,0.0,1399.0,0.0,0.0,127,1.0,0.007874015748031496,72.0,2.0,0.027777777777777776,1671.0,0.043686415320167565,0.8372232196289647,0.07600239377618193,0.04308797127468582,,,0.5117586059295636,0.21788077342137382,0.3648196896754687,0.04828291959269509,7.1980840798087025,58.37962761141597
2024-03-01,2024-3,50.0,0.0,0.0,1529.0,0.0,0.0,78,0.0,0.0,70.0,3.0,0.04285714285714286,1727.0,0.02895193977996526,0.8853503184713376,0.0451650260567458,0.04053271569195136,,,0.0,0.33615890756440536,0.16807945378220268,0.013625433427625,2.0312983610609847,26.896618243560233
2024-04-01,2024-4,15.0,0.0,0.0,1474.0,0.0,0.0,78,0.0,0.0,53.0,6.0,0.11320754716981132,1620.0,0.009259259259259259,0.9098765432098765,0.04814814814814815,0.03271604938271605,,,0.0,0.8879669256418254,0.4439834628209127,0.029050769789516512,4.3309287278423705,71.0476708320459
2024-05-01,2024-5,62.0,0.0,0.0,1578.0,0.0,0.0,99,0.0,0.0,62.0,6.0,0.0967741935483871,1801.0,0.034425319267073845,0.8761799000555247,0.054969461410327596,0.034425319267073845,,,0.0,0.759068500951883,0.3795342504759415,0.02613117549084772,3.8956715930619876,60.73429925965214
2024-06-01,2024-6,3.0,0.0,0.0,1482.0,0.0,0.0,132,2.0,0.015151515151515152,37.0,2.0,0.05405405405405406,1654.0,0.0018137847642079807,0.8960096735187424,0.07980652962515115,0.022370012091898428,,,0.9847476205008269,0.4239842077388897,0.7043659141198583,0.08807382200268928,13.130166554828175,112.71491350993541
2024-07-01,2024-7,6.0,0.0,0.0,1688.0,0.0,0.0,201,1.0,0.004975124378109453,68.0,5.0,0.07352941176470588,1963.0,0.003056546102903719,0.8599083036169128,0.10239429444727458,0.034640855832908816,,,0.32334996494057,0.5767432237624601,0.45004659435151506,0.053088070386603084,7.914442571020204,72.01791276506896
2024-08-01,2024-8,23.0,0.0,0.0,1640.0,0.0,0.0,106,0.0,0.0,75.0,3.0,0.04,1844.0,0.012472885032537961,0.8893709327548807,0.057483731019522775,0.04067245119305857,,,0.0,0.3137483137267783,0.15687415686338915,0.012760912976956819,1.9024144628808677,25.103510360656216
2024-09-01,2024-9,6.0,0.0,0.0,1560.0,0.0,0.0,106,1.0,0.009433962264150943,70.0,3.0,0.04285714285714286,1742.0,0.003444316877152698,0.8955223880597015,0.060849598163030996,0.040183696900114814,,,0.6131447448401375,0.33615890756440536,0.4746518262022714,0.05081771899113832,7.575975461468302,75.95532160946965
2024-10-01,2024-10,15.0,0.0,0.0,1628.0,0.0,0.0,188,2.0,0.010638297872340425,77.0,4.0,0.05194805194805195,1908.0,0.007861635220125786,0.8532494758909853,0.09853249475890985,0.04035639412997904,,,0.691418542053772,0.40746534250230954,0.5494419422780408,0.08457102582745647,12.607964881929076,87.92347806890317
2024-11-01,2024-11,0.0,0.0,0.0,1469.0,0.0,0.0,142,2.0,0.014084507042253521,67.0,1.0,0.014925373134328358,1678.0,0.0,0.8754469606674613,0.08462455303933254,0.039928486293206195,,,0.9153991965218954,0.11707026631596205,0.5162347314189287,0.08213968638216843,12.245497452424532,82.60955270020044
2024-12-01,2024-12,12.0,0.0,0.0,1390.0,0.0,0.0,137,5.0,0.0364963503649635,77.0,3.0,0.03896103896103896,1616.0,0.007425742574257425,0.8601485148514851,0.08477722772277228,0.04764851485148515,,,2.372019815804911,0.30559900687673214,1.3388094113408215,0.2156546029051864,32.15008489553195,214.24061553877198
2025-01-01,2025-1,17.0,0.0,0.0,1742.0,0.0,0.0,115,1.0,0.008695652173913044,84.0,3.0,0.03571428571428571,1958.0,0.008682328907048007,0.8896833503575077,0.05873340143003064,0.04290091930541369,,,0.565159503939605,0.28013242297033775,0.4226459634549714,0.045211678489562285,6.740219230785384,67.6331751170515
2025-02-01,2025-2,5.0,0.0,0.0,1540.0,0.0,0.0,120,0.0,0.0,77.0,5.0,0.06493506493506493,1742.0,0.0028702640642939152,0.8840413318025259,0.06888633754305395,0.04420206659012629,,,0.0,0.5093316781278868,0.2546658390639434,0.022513512753069623,3.356345454986911,40.752451884182165
2025-03-01,2025-3,2.0,0.0,0.0,1835.0,0.0,0.0,138,1.0,0.007246376811594203,102.0,7.0,0.06862745098039216,2077.0,0.0009629272989889263,0.88348579682234,0.06644198363023592,0.04910929224843524,,,0.4709662532830041,0.5382936755116295,0.5046299643973169,0.057727153517207884,8.606043466513018,80.75252031841862
2025-04-01,2025-4,2.0,0.0,0.0,1709.0,0.0,0.0,115,2.0,0.017391304347826087,102.0,5.0,0.049019607843137254,1928.0,0.001037344398340249,0.8864107883817427,0.05964730290456432,0.052904564315352696,,,1.13031900787921,0.3844954825083068,0.7574072451937583,0.08776204622508116,13.083686592965833,121.2027589956401
2025-05-01,2025-5,9.0,0.0,0.0,1938.0,0.0,0.0,81,1.0,0.012345679012345678,123.0,10.0,0.08130081300813008,2151.0,0.0041841004184100415,0.900976290097629,0.03765690376569038,0.05718270571827057,,,0.8023869500377107,0.6376998246479234,0.720043387342817,0.06668080956985083,9.940866829149167,115.2236735208286
2025-06-01,2025-6,30.0,0.0,0.0,1730.0,0.0,0.0,131,3.0,0.022900763358778626,124.0,4.0,0.03225806451612903,2015.0,0.01488833746898263,0.858560794044665,0.06501240694789082,0.06153846153846154,,,1.4883971668638452,0.25302283365062767,0.8707100002572364,0.11233491822920175,16.74704415833555,139.3338326058321
2025-07-01,2025-7,11.0,0.0,0.0,1996.0,0.0,0.0,110,1.0,0.00909090909090909,121.0,7.0,0.05785123966942149,2238.0,0.004915102770330653,0.8918677390527256,0.049151027703306524,0.054066130473637175,,,0.590848572300496,0.45376822233211744,0.5223083973163067,0.05357430645899945,7.986931313649482,83.5814803766932
2025-08-01,2025-8,4.0,0.0,0.0,1938.0,0.0,0.0,40,0.0,0.0,102.0,4.0,0.0392156862745098,2084.0,0.0019193857965451055,0.9299424184261037,0.019193857965451054,0.04894433781190019,,,0.0,0.3075963860066454,0.1537981930033227,0.015055101426428902,2.2444352332388484,24.611284667310017
2025-09-01,2025-9,0.0,0.0,0.0,1777.0,0.0,0.0,16,1.0,0.0625,97.0,5.0,0.05154639175257732,1890.0,0.0,0.9402116402116402,0.008465608465608466,0.051322751322751325,,,4.06208393456591,0.4043148372767762,2.2331993859213433,0.05513856199412797,8.22013268090617,357.3637942845316
2025-10-01,2025-10,3.0,0.0,0.0,1793.0,0.0,0.0,5,0.0,0.0,116.0,5.0,0.04310344827586207,1917.0,0.001564945226917058,0.9353155972874283,0.0026082420448617634,0.0605112154407929,,,0.0,0.3380908553090284,0.1690454276545142,0.020458288584166557,3.0499498083396976,27.051196509327823
2025-11-01,2025-11,0.0,0.0,0.0,1839.0,0.0,0.0,10,0.0,0.0,113.0,6.0,0.05309734513274336,1962.0,0.0,0.9373088685015291,0.0050968399592252805,0.05759429153924567,,,0.0,0.41648006246917474,0.20824003123458737,0.0239868741381329,3.57599619730104,33.32324384157905
2025-12-01,2025-12,0.0,0.0,0.0,1764.0,0.0,0.0,6,0.0,0.0,114.0,4.0,0.03508771929824561,1884.0,0.0,0.9363057324840764,0.0031847133757961785,0.06050955414012739,,,0.0,0.27521781905857745,0.13760890952928873,0.016653307522652774,2.482697996852314,22.020623123382645
