date,ym,philippines_abc_au_solomon_islands_body_count,philippines_abc_au_solomon_islands_epu_count,philippines_abc_au_solomon_islands_ratio,philippines_asia_news_network_body_count,philippines_asia_news_network_epu_count,philippines_asia_news_network_ratio,philippines_philippine_star_body_count,philippines_philippine_star_epu_count,philippines_philippine_star_ratio,philippines_abante_body_count,philippines_abante_epu_count,philippines_abante_ratio,philippines_inquirer_body_count,philippines_inquirer_epu_count,philippines_inquirer_ratio,news_total,philippines_abc_au_solomon_islands_weights,philippines_asia_news_network_weights,philippines_philippine_star_weights,philippines_abante_weights,philippines_inquirer_weights,philippines_abc_au_solomon_islands_z_score,philippines_asia_news_network_z_score,philippines_philippine_star_z_score,philippines_abante_z_score,philippines_inquirer_z_score,z_score_unweighted,z_score_weighted,epu_weighted,epu_unweighted,epu_inflation
2020-03-01,2020-3,8.0,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788,20.0,0.025380710659898477,796.0,0.010050251256281407,0.0,0.0,0.0,0.9899497487437185,1.3416039844226126,,,,2.3719860605187364,1.8567950224706746,2.3616304617640016,176.75997901065386,210.49452744899565,176.75997901065386
2020-04-01,2020-4,6.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755,27.0,0.03576158940397351,761.0,0.00788436268068331,0.0,0.0,0.0,0.9921156373193167,1.7888053125634835,,,,3.3421440677878564,2.56547469017567,3.3298969816757062,249.23142300129075,290.8336009390692,249.23142300129075
2020-05-01,2020-5,7.0,3.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,882,26.0,0.02947845804988662,892.0,0.007847533632286996,0.0,0.0,0.0033632286995515697,0.9887892376681614,4.599785089448957,,,,2.7549461682487455,3.677365628848851,2.760158089710242,206.5884116513498,416.88249426247205,206.5884116513498
2020-06-01,2020-6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,778,11.0,0.014138817480719794,879.0,0.004550625711035267,0.0,0.0,0.11035267349260523,0.8850967007963595,0.0,,,,1.321360872273548,0.660680436136774,1.169532148610717,87.53548931033966,74.89766749501452,87.53548931033966
2020-07-01,2020-7,9.0,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,483.0,0.0,0.0,830,8.0,0.00963855421686747,1322.0,0.00680786686838124,0.0,0.0,0.3653555219364599,0.6278366111951589,3.577610625126967,,,,0.9007831400909707,2.2391968826089688,0.5899005309392197,44.152041208557996,253.84530008211135,44.152041208557996
2020-08-01,2020-8,4.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,662,10.0,0.015105740181268883,667.0,0.005997001499250375,0.0,0.0,0.0014992503748125937,0.992503748125937,5.3664159376904506,,,,1.4117258426652297,3.38907089017784,1.433325594595418,107.27952832505294,384.20012273077833,107.27952832505294
2020-09-01,2020-9,11.0,2.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,569,12.0,0.0210896309314587,581.0,0.0189328743545611,0.0,0.0,0.0017211703958691911,0.9793459552495697,1.9514239773419821,,,,1.9709578372816494,1.9611909073118157,1.9671956508847164,147.23787975723525,222.32930844599332,147.23787975723525
2020-10-01,2020-10,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617,4.0,0.006482982171799027,625.0,0.0128,0.0,0.0,0.0,0.9872,0.0,,,,0.6058752076786917,0.30293760383934587,0.5981200050204044,44.767240787658785,34.34235173780539,44.767240787658785
2020-11-01,2020-11,9.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,543,11.0,0.020257826887661142,1152.0,0.0078125,0.0,0.0,0.5208333333333334,0.4713541666666667,1.1925368750423222,,,,1.893220549960995,1.5428787125016585,0.9016940889793413,67.4887247698223,174.90758084164386,67.4887247698223
2020-12-01,2020-12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0,0.0,0.0,580,12.0,0.020689655172413793,996.0,0.002008032128514056,0.0,0.0,0.41566265060240964,0.5823293172690763,0.0,,,,1.9335776024366524,0.9667888012183262,1.1259789251137133,84.27567919363479,109.59947080461684,84.27567919363479
2021-01-01,2021-1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,0.0,0.0,622,4.0,0.006430868167202572,1062.0,0.0018832391713747645,0.0,0.0,0.4124293785310734,0.5856873822975518,0.0,,,,0.6010048281957441,0.30050241409787204,0.3520009445741552,26.3460692017766,34.06628781708348,26.3460692017766
2021-02-01,2021-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,0.0,0.0,487,12.0,0.024640657084188913,889.0,0.0011248593925759281,0.0,0.0,0.45106861642294716,0.547806524184477,0.0,,,,2.302823427953303,1.1514117139766515,1.2615016978776812,94.4190961494491,130.52914387408168,94.4190961494491
2021-03-01,2021-3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,0.0,0.0,582,6.0,0.010309278350515464,1016.0,0.002952755905511811,0.0,0.0,0.4242125984251969,0.5728346456692913,0.0,,,,0.9634665029323526,0.4817332514661763,0.5519069928214855,41.30835456538398,54.61142016037609,41.30835456538398
2021-04-01,2021-4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,1.0,0.0024509803921568627,563,10.0,0.017761989342806393,980.0,0.009183673469387756,0.0,0.0,0.4163265306122449,0.5744897959183674,0.0,,,,1.659968930451833,0.8299844652259165,0.9536352120861041,71.37634054154782,94.09072389975987,71.37634054154782
2021-05-01,2021-5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,1.0,0.002150537634408602,676,12.0,0.01775147928994083,1145.0,0.0034934497816593887,0.0,0.0,0.40611353711790393,0.5903930131004367,0.0,,,,1.6589867003154712,0.8294933501577356,0.9794541566928022,73.30880041647184,94.03504891520382,73.30880041647184
2021-06-01,2021-6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,0.0,0.0,695,8.0,0.011510791366906475,1135.0,0.006167400881057269,0.0,0.0,0.3814977973568282,0.6123348017621145,0.0,,,,1.0757554047129578,0.5378777023564789,0.6587224724894323,49.3031286207696,60.97620438050626,49.3031286207696
2021-07-01,2021-7,5.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,433.0,0.0,0.0,737,5.0,0.0067842605156037995,1175.0,0.00425531914893617,0.0,0.0,0.36851063829787234,0.6272340425531915,2.1465663750761803,,,,0.6340315521332307,1.3902989636047054,0.40682049855112506,30.44912569906822,157.61046309107223,30.44912569906822
2021-08-01,2021-8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,0.0,0.0,658,13.0,0.019756838905775075,1155.0,0.0017316017316017316,0.0,0.0,0.42857142857142855,0.5696969696969697,0.0,,,,1.8464000914858612,0.9232000457429306,1.0518885369677027,78.7302665367376,104.65805596084233,78.7302665367376
2021-09-01,2021-9,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,0.0,754,12.0,0.015915119363395226,1206.0,0.005804311774461028,0.0,0.0,0.36898839137645106,0.6252072968490879,0.0,,,,1.4873673864897328,0.7436836932448664,0.9299129431287385,69.60080968230535,84.30728523432066,69.60080968230535
2021-10-01,2021-10,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.0,0.0,0.0,580,15.0,0.02586206896551724,1050.0,0.007619047619047619,0.0,0.0,0.44,0.5523809523809524,0.0,,,,2.4169720030458155,1.2084860015229077,1.335089296920546,99.92687675816697,136.99933850577105,99.92687675816697
2021-11-01,2021-11,7.0,2.0,0.2857142857142857,2.0,0.0,0.0,0.0,0.0,0.0,452.0,0.0,0.0,494,8.0,0.016194331983805668,955.0,0.007329842931937173,0.0020942408376963353,0.0,0.4732984293193717,0.5172774869109947,3.0665233929659714,,,,1.5134615511649911,2.289992472065481,0.8053567225405941,60.27820172425857,259.603713622511,60.27820172425857
2021-12-01,2021-12,9.0,0.0,0.0,6.0,2.0,0.3333333333333333,0.0,0.0,0.0,414.0,0.0,0.0,439,11.0,0.025056947608200455,868.0,0.010368663594470046,0.0069124423963133645,0.0,0.4769585253456221,0.5057603686635944,0.0,,,,2.3417283795645107,1.1708641897822554,1.1843534085585485,88.64481002740617,132.7343628954927,88.64481002740617
2022-01-01,2022-1,0.0,0.0,0.0,32.0,2.0,0.0625,0.0,0.0,0.0,436.0,0.0,0.0,519,9.0,0.017341040462427744,987.0,0.0,0.03242147922998987,0.0,0.44174265450861194,0.5258358662613982,0.0,,,,1.6206286263197376,0.8103143131598688,0.8521846576088591,63.78311282436189,91.86082813103724,63.78311282436189
2022-02-01,2022-2,3.0,0.0,0.0,18.0,1.0,0.05555555555555555,0.0,0.0,0.0,423.0,0.0,0.0,457,3.0,0.006564551422319475,901.0,0.003329633740288568,0.01997780244173141,0.0,0.4694783573806881,0.5072142064372919,0.0,,,,0.6134983640116294,0.3067491820058147,0.3111750858527354,23.290393029095515,34.774449161202284,23.290393029095515
2022-03-01,2022-3,2.0,0.0,0.0,47.0,9.0,0.19148936170212766,0.0,0.0,0.0,419.0,0.0,0.0,470,9.0,0.019148936170212766,938.0,0.0021321961620469083,0.050106609808102345,0.0,0.4466950959488273,0.5010660980810234,0.0,,,,1.789587780978604,0.894793890489302,0.8967017665884263,67.11506647936586,101.4378080851241,67.11506647936586
2022-04-01,2022-4,5.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,376.0,0.0,0.0,398,1.0,0.002512562814070352,813.0,0.006150061500615006,0.041820418204182044,0.0,0.46248462484624847,0.48954489544895446,0.0,,,,0.23481470046341257,0.11740735023170629,0.11495233798823887,8.603790126779442,13.309818481297691,8.603790126779442
2022-05-01,2022-5,12.0,0.0,0.0,25.0,3.0,0.12,0.0,0.0,0.0,440.0,0.0,0.0,401,6.0,0.014962593516209476,878.0,0.01366742596810934,0.02847380410022779,0.0,0.5011389521640092,0.45671981776765375,0.0,,,,1.3983478920364818,0.6991739460182409,0.6386531944266847,47.801011661082136,79.26146267665557,47.801011661082136
2022-06-01,2022-6,1.0,0.0,0.0,36.0,2.0,0.05555555555555555,0.0,0.0,0.0,438.0,0.0,0.0,368,4.0,0.010869565217391304,843.0,0.0011862396204033216,0.042704626334519574,0.0,0.5195729537366548,0.4365361803084223,0.0,,,,1.0158288128743282,0.5079144064371641,0.4434460298193983,33.190421699035284,57.57943212561392,33.190421699035284
2022-07-01,2022-7,9.0,2.0,0.2222222222222222,40.0,3.0,0.075,0.0,0.0,0.0,406.0,0.0,0.0,430,11.0,0.02558139534883721,885.0,0.010169491525423728,0.04519774011299435,0.0,0.45875706214689266,0.4858757062146893,2.3850737500846444,,,,2.390741299136791,2.3879075246107178,1.1858581043837084,88.75743137387796,270.70379869718363,88.75743137387796
2022-08-01,2022-8,6.0,0.0,0.0,40.0,2.0,0.05,0.0,0.0,0.0,423.0,0.0,0.0,406,6.0,0.014778325123152709,875.0,0.006857142857142857,0.045714285714285714,0.0,0.48342857142857143,0.464,0.0,,,,1.3811268588833232,0.6905634294416616,0.640842862521862,47.964900843920134,78.28533628901204,47.964900843920134
2022-09-01,2022-9,4.0,2.0,0.5,48.0,2.0,0.041666666666666664,0.0,0.0,0.0,457.0,0.0,0.0,346,3.0,0.008670520231213872,855.0,0.004678362573099415,0.056140350877192984,0.0,0.5345029239766081,0.4046783625730994,5.3664159376904506,,,,0.8103143131598688,3.0883651254251596,0.3530227088936566,26.422544773460242,350.1107821806402,26.422544773460242
2022-10-01,2022-10,11.0,0.0,0.0,28.0,3.0,0.10714285714285714,0.0,0.0,0.0,419.0,0.0,0.0,296,10.0,0.033783783783783786,754.0,0.014588859416445624,0.03713527851458886,0.0,0.5557029177718833,0.3925729442970822,0.0,,,,3.1573057697445344,1.5786528848722672,1.2394728220747775,92.77030998768818,178.96309984988113,92.77030998768818
2022-11-01,2022-11,7.0,1.0,0.14285714285714285,42.0,3.0,0.07142857142857142,0.0,0.0,0.0,395.0,0.0,0.0,347,7.0,0.020172910662824207,791.0,0.008849557522123894,0.05309734513274336,0.0,0.4993678887484197,0.438685208596713,1.5332616964829857,,,,1.8852845979569668,1.7092731472199763,0.8406151546984176,62.91717502218525,193.77079271064713,62.91717502218525
2022-12-01,2022-12,6.0,0.0,0.0,53.0,4.0,0.07547169811320754,0.0,0.0,0.0,344.0,1.0,0.0029069767441860465,318,16.0,0.050314465408805034,721.0,0.008321775312066574,0.07350901525658807,0.0,0.47711511789181693,0.44105409153952846,0.0,,,,4.702201297330225,2.3511006486651125,2.0739251214299745,155.22621632336617,266.53120782674125,155.22621632336617
2023-01-01,2023-1,5.0,0.0,0.0,57.0,2.0,0.03508771929824561,0.0,0.0,0.0,407.0,0.0,0.0,320,2.0,0.00625,789.0,0.0063371356147021544,0.07224334600760456,0.0,0.5158428390367554,0.4055766793409379,0.0,,,,0.5841015674027389,0.29205078370136944,0.23689797410503985,17.73100474796372,33.10817347222801,17.73100474796372
2023-02-01,2023-2,13.0,0.0,0.0,56.0,3.0,0.05357142857142857,0.0,0.0,0.0,356.0,0.0,0.0,282,5.0,0.01773049645390071,707.0,0.018387553041018388,0.07920792079207921,0.0,0.5035360678925035,0.3988684582743989,0.0,,,,1.6570257231283372,0.8285128615641686,0.6609352955052208,49.46875087037969,93.92389637511492,49.46875087037969
2023-03-01,2023-3,11.0,1.0,0.09090909090909091,60.0,3.0,0.05,0.0,0.0,0.0,425.0,0.0,0.0,303,2.0,0.006600660066006601,799.0,0.01376720901126408,0.07509386733416772,0.0,0.5319148936170213,0.37922403003754696,0.9757119886709911,,,,0.6168729424715393,0.7962924655712652,0.24736587414800668,18.514491335657194,90.27124923492536,18.514491335657194
2023-04-01,2023-4,5.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,395.0,0.0,0.0,262,2.0,0.007633587786259542,724.0,0.006906077348066298,0.0856353591160221,0.0,0.5455801104972375,0.36187845303867405,0.0,,,,0.7134064945376962,0.3567032472688481,0.25816643863104477,19.322876721192504,40.4374637828739,19.322876721192504
2023-05-01,2023-5,5.0,0.0,0.0,71.0,2.0,0.028169014084507043,0.0,0.0,0.0,419.0,0.0,0.0,299,6.0,0.020066889632107024,794.0,0.006297229219143577,0.08942065491183879,0.0,0.5277078085642317,0.3765743073047859,0.0,,,,1.875376269921837,0.9376881349609185,0.706218519781649,52.85804564034021,106.30049007805648,52.85804564034021
2023-06-01,2023-6,7.0,0.0,0.0,57.0,3.0,0.05263157894736842,0.0,0.0,0.0,361.0,0.0,0.0,274,6.0,0.021897810218978103,699.0,0.010014306151645207,0.0815450643776824,0.0,0.5164520743919886,0.39198855507868385,0.0,,,,2.0464872434548513,1.0232436217274257,0.8021995775488259,60.04190019804024,115.99943990269666,60.04190019804024
2023-07-01,2023-7,7.0,0.0,0.0,50.0,1.0,0.02,0.0,0.0,0.0,420.0,0.0,0.0,304,3.0,0.009868421052631578,781.0,0.008962868117797696,0.06402048655569782,0.0,0.5377720870678617,0.3892445582586428,0.0,,,,0.9222656327411665,0.46113281637058323,0.35898687881346303,26.868942534206223,52.276063377202114,26.868942534206223
2023-08-01,2023-8,9.0,2.0,0.2222222222222222,59.0,2.0,0.03389830508474576,0.0,0.0,0.0,400.0,0.0,0.0,292,6.0,0.02054794520547945,760.0,0.011842105263157895,0.07763157894736843,0.0,0.5263157894736842,0.38421052631578945,2.3850737500846444,,,,1.9203339202281822,2.152703835156413,0.7660568006018302,57.33673671121522,244.04006421556767,57.33673671121522
2023-09-01,2023-9,13.0,0.0,0.0,63.0,2.0,0.031746031746031744,0.0,0.0,0.0,371.0,0.0,0.0,297,6.0,0.020202020202020204,744.0,0.01747311827956989,0.0846774193548387,0.0,0.4986559139784946,0.39919354838709675,0.0,,,,1.8880050663522872,0.9440025331761436,0.7536794418099856,56.41033365380393,107.01631829407033,56.41033365380393
2023-10-01,2023-10,2.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,445.0,1.0,0.0022471910112359553,284,3.0,0.01056338028169014,801.0,0.0024968789013732834,0.08739076154806492,0.0,0.5555555555555556,0.3545568039950062,0.0,,,,0.9872139167370233,0.49360695836851165,0.35002341117767116,26.198057577047514,55.95747629108959,26.198057577047514
2023-11-01,2023-11,5.0,0.0,0.0,83.0,1.0,0.012048192771084338,0.0,0.0,0.0,414.0,0.0,0.0,349,6.0,0.017191977077363897,851.0,0.005875440658049354,0.09753231492361927,0.0,0.4864864864864865,0.4101057579318449,0.0,,,,1.6066977212224334,0.8033488606112167,0.6589159867292941,49.317612501092974,91.07119350526902,49.317612501092974
2023-12-01,2023-12,8.0,1.0,0.125,72.0,3.0,0.041666666666666664,0.0,0.0,0.0,398.0,0.0,0.0,330,10.0,0.030303030303030304,808.0,0.009900990099009901,0.0891089108910891,0.0,0.49257425742574257,0.4084158415841584,1.3416039844226126,,,,2.832007599528431,2.0868057919755216,1.1699199749006968,87.56451678436089,236.56956946988586,87.56451678436089
2024-01-01,2024-1,2.0,0.0,0.0,68.0,2.0,0.029411764705882353,0.0,0.0,0.0,412.0,0.0,0.0,332,7.0,0.02108433734939759,814.0,0.002457002457002457,0.08353808353808354,0.0,0.5061425061425061,0.40786240786240785,0.0,,,,1.9704631189489983,0.9852315594744991,0.8036778322986086,60.15254252027248,111.69022376173304,60.15254252027248
2024-02-01,2024-2,3.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,384.0,0.0,0.0,381,3.0,0.007874015748031496,831.0,0.0036101083032490976,0.07581227436823104,0.0,0.4620938628158845,0.4584837545126354,0.0,,,,0.7358759904286473,0.36793799521432363,0.33738718694743036,25.252279325168548,41.71108468942111,25.252279325168548
2024-03-01,2024-3,13.0,3.0,0.23076923076923078,78.0,2.0,0.02564102564102564,0.0,0.0,0.0,361.0,0.0,0.0,345,2.0,0.005797101449275362,797.0,0.01631116687578419,0.09786700125470514,0.0,0.45294855708908405,0.4328732747804266,2.4768073558571313,,,,0.5417753668663084,1.5092913613617198,0.2749196953513414,20.57680080211235,171.0999695970502,20.57680080211235
2024-04-01,2024-4,7.0,0.0,0.0,105.0,3.0,0.02857142857142857,0.0,0.0,0.0,417.0,0.0,0.0,310,4.0,0.012903225806451613,839.0,0.00834326579261025,0.12514898688915377,0.0,0.4970202622169249,0.3694874851013111,0.0,,,,1.205887106895977,0.6029435534479884,0.44556019444309036,33.34865970475178,68.35235813621266,33.34865970475178
2024-05-01,2024-5,7.0,0.0,0.0,85.0,4.0,0.047058823529411764,0.0,0.0,0.0,412.0,0.0,0.0,347,3.0,0.008645533141210375,851.0,0.008225616921269096,0.099882491186839,0.0,0.48413631022326675,0.40775558166862513,0.0,,,,0.8079791134101286,0.4039895567050643,0.32945799336464704,24.658806250546487,45.79804975985431,24.658806250546487
2024-06-01,2024-6,7.0,1.0,0.14285714285714285,76.0,4.0,0.05263157894736842,0.0,0.0,0.0,420.0,0.0,0.0,265,4.0,0.01509433962264151,768.0,0.009114583333333334,0.09895833333333333,0.0,0.546875,0.3450520833333333,1.5332616964829857,,,,1.4106603891990672,1.4719610428410266,0.5007263476733512,37.47765797309046,166.8680389523428,37.47765797309046
2024-07-01,2024-7,10.0,1.0,0.1,106.0,5.0,0.04716981132075472,0.0,0.0,0.0,424.0,0.0,0.0,302,4.0,0.013245033112582781,842.0,0.011876484560570071,0.12589073634204276,0.0,0.503562945368171,0.3586698337292161,1.0732831875380902,,,,1.2378311362177246,1.1555571618779075,0.45671951901797353,34.183897058590816,130.9990902529115,34.183897058590816
2024-08-01,2024-8,7.0,0.0,0.0,90.0,5.0,0.05555555555555555,0.0,0.0,0.0,422.0,0.0,0.0,297,4.0,0.013468013468013467,816.0,0.00857843137254902,0.11029411764705882,0.0,0.5171568627450981,0.3639705882352941,0.0,,,,1.258670044234858,0.629335022117429,0.4581188763943049,34.28863418172395,71.34421219604688,34.28863418172395
2024-09-01,2024-9,6.0,0.0,0.0,89.0,4.0,0.0449438202247191,0.0,0.0,0.0,446.0,0.0,0.0,298,8.0,0.026845637583892617,839.0,0.007151370679380214,0.10607866507747318,0.0,0.531585220500596,0.35518474374255066,0.0,,,,2.5088926385084083,1.2544463192542041,0.8911203888861807,66.69731940950356,142.2096041760129,66.69731940950356
2024-10-01,2024-10,9.0,0.0,0.0,89.0,2.0,0.02247191011235955,0.0,0.0,0.0,445.0,0.0,0.0,256,12.0,0.046875,799.0,0.011264080100125156,0.1113892365456821,0.0,0.5569461827284106,0.32040050062578224,0.0,,,,4.380761755520541,2.1903808777602705,1.4035982595910619,105.05453876953722,248.31130104171004,105.05453876953722
2024-11-01,2024-11,10.0,0.0,0.0,82.0,6.0,0.07317073170731707,0.0,0.0,0.0,398.0,0.0,0.0,279,3.0,0.010752688172043012,769.0,0.013003901170351105,0.10663198959687907,0.0,0.517555266579974,0.36280884265279584,0.0,,,,1.0049059224133141,0.5024529612066571,0.3645887546857147,27.288223822126216,56.960298446843886,27.288223822126216
2024-12-01,2024-12,5.0,0.0,0.0,81.0,4.0,0.04938271604938271,4.0,0.0,0.0,353.0,0.0,0.0,283,2.0,0.007067137809187279,726.0,0.006887052341597796,0.1115702479338843,0.005509641873278237,0.48622589531680444,0.38980716253443526,0.0,,,,0.6604682034235916,0.3302341017117958,0.2574552363207664,19.269645655844865,37.436803926194216,19.269645655844865
2025-01-01,2025-1,4.0,0.0,0.0,75.0,3.0,0.04,10.0,0.0,0.0,322.0,0.0,0.0,247,5.0,0.020242914979757085,658.0,0.0060790273556231,0.11398176291793313,0.015197568389057751,0.48936170212765956,0.37537993920972645,0.0,,,,1.891826938956239,0.9459134694781195,0.7101538813407159,53.15259402030158,107.23295051733767,53.15259402030158
2025-02-01,2025-2,7.0,0.0,0.0,67.0,4.0,0.05970149253731343,7.0,0.0,0.0,332.0,0.0,0.0,220,7.0,0.031818181818181815,633.0,0.011058451816745656,0.10584518167456557,0.011058451816745656,0.5244865718799369,0.34755134281200634,0.0,,,,2.973607979504852,1.486803989752426,1.0334814462734083,77.35255862796494,168.55070131316074,77.35255862796494
2025-03-01,2025-3,10.0,0.0,0.0,83.0,2.0,0.024096385542168676,30.0,0.0,0.0,320.0,0.0,0.0,184,3.0,0.016304347826086956,627.0,0.01594896331738437,0.13237639553429026,0.04784688995215311,0.5103668261562998,0.2934609250398724,0.0,,,,1.5237432193114924,0.7618716096557462,0.44715909466238374,33.46833192857266,86.36914818842088,33.46833192857266
2025-04-01,2025-4,8.0,0.0,0.0,76.0,1.0,0.013157894736842105,32.0,0.0,0.0,333.0,0.0,0.0,132,2.0,0.015151515151515152,581.0,0.013769363166953529,0.13080895008605853,0.055077452667814115,0.5731497418244407,0.22719449225473323,0.0,,,,1.4160037997642154,0.7080018998821077,0.3217082643182039,24.07876548389566,80.26223872055276,24.07876548389566
2025-05-01,2025-5,7.0,0.0,0.0,60.0,4.0,0.06666666666666667,58.0,0.0,0.0,378.0,0.0,0.0,165,1.0,0.006060606060606061,668.0,0.010479041916167664,0.08982035928143713,0.08682634730538923,0.5658682634730539,0.2470059880239521,0.0,,,,0.5664015199056861,0.28320075995284305,0.13990456704257218,10.47137930100552,32.104895488221096,10.47137930100552
2025-06-01,2025-6,4.0,0.0,0.0,62.0,1.0,0.016129032258064516,59.0,0.0,0.0,341.0,0.0,0.0,226,1.0,0.004424778761061947,692.0,0.005780346820809248,0.08959537572254335,0.08526011560693642,0.49277456647398843,0.3265895953757225,0.0,,,,0.4135232335594611,0.20676161677973054,0.13505238552664478,10.108210076693187,23.43941484759505,10.108210076693187
2025-07-01,2025-7,7.0,2.0,0.2857142857142857,65.0,0.0,0.0,59.0,0.0,0.0,393.0,1.0,0.002544529262086514,263,11.0,0.04182509505703422,787.0,0.008894536213468869,0.08259212198221093,0.07496823379923762,0.4993646759847522,0.3341804320203304,3.0665233929659714,,,,3.9088165727331567,3.487669982849564,1.3335253143323786,99.80981799985005,395.37775363115526,99.80981799985005
2025-08-01,2025-8,7.0,1.0,0.14285714285714285,71.0,3.0,0.04225352112676056,73.0,0.0,0.0,370.0,1.0,0.002702702702702703,273,2.0,0.007326007326007326,794.0,0.008816120906801008,0.08942065491183879,0.09193954659949623,0.4659949622166247,0.3438287153652393,1.5332616964829857,,,,0.6846611779079722,1.108961437195479,0.24892359375851048,18.631081331473673,125.71679202964265,18.631081331473673
2025-09-01,2025-9,9.0,0.0,0.0,88.0,2.0,0.022727272727272728,66.0,0.0,0.0,384.0,3.0,0.0078125,290,3.0,0.010344827586206896,837.0,0.010752688172043012,0.10513739545997611,0.07885304659498207,0.45878136200716846,0.34647550776583036,0.0,,,,0.9667888012183262,0.4833944006091631,0.334968640804438,25.071259401690632,54.79973540230842,25.071259401690632
2025-10-01,2025-10,5.0,0.0,0.0,91.0,3.0,0.03296703296703297,92.0,0.0,0.0,394.0,0.0,0.0,294,7.0,0.023809523809523808,876.0,0.005707762557077625,0.10388127853881278,0.1050228310502283,0.4497716894977169,0.3356164383561644,0.0,,,,2.2251488282009095,1.1125744141004548,0.746796524533182,55.895170789385624,126.12637513229716,55.895170789385624
2025-11-01,2025-11,15.0,0.0,0.0,68.0,5.0,0.07352941176470588,108.0,2.0,0.018518518518518517,389.0,0.0,0.0,259,6.0,0.023166023166023165,839.0,0.017878426698450536,0.08104886769964244,0.12872467222884387,0.4636471990464839,0.30870083432657924,0.0,,,,2.165009670681966,1.082504835340983,0.6683402916646355,50.02298955712767,122.71755418277561,50.02298955712767
2025-12-01,2025-12,5.0,1.0,0.2,62.0,5.0,0.08064516129032258,253.0,0.0,0.0,390.0,0.0,0.0,297,8.0,0.026936026936026935,1007.0,0.004965243296921549,0.06156901688182721,0.2512413108242304,0.3872889771598808,0.29493545183714004,2.1465663750761803,,,,2.517340088469716,2.331953231772948,0.7531110607258059,56.36779226973209,264.36057163814235,56.36779226973209
